date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:33	82700/82700	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:03%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-BoldItalic.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-BoldItalic.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:33	51876/51876	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:02%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Bold.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Bold.woff2	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:33	72448/72448	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:01%20GMT	https://html.rometheme.net/reboost/css/vendor/poppins/Poppins-Bold.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/poppins/Poppins-Bold.woff	(from https://html.rometheme.net/reboost/css/vendor/poppins/stylesheet.css)
21:42:34	30064/30064	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:31%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Bold.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Bold.woff2	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:34	41128/41128	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:30%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Bold.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Bold.woff	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:34	31196/31196	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:34%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Medium.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Medium.woff2	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:34	42532/42532	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:33%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Medium.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Medium.woff	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:34	31244/31244	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:35%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Regular.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Regular.woff2	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:35	42624/42624	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:34%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Regular.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Regular.woff	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:35	42548/42548	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:36%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-SemiBold.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-SemiBold.woff	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:35	31328/31328	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:37%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-SemiBold.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-SemiBold.woff2	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:35	30236/30236	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2008:59:33%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Light.woff2	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Light.woff2	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
21:42:36	41544/41544	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Sep%202025%2008:59:31%20GMT	https://html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Light.woff	C:/Users/NK/Desktop/veza_webi/veza_web/html.rometheme.net/reboost/css/vendor/space-grotesk/SpaceGrotesk-Light.woff	(from https://html.rometheme.net/reboost/css/vendor/space-grotesk/stylesheet.css)
